filename,ImageID,url,thumburl,hits,miss,fa,cr,HR,FAR,score,Number of edges,Entropy,Feature congestion,Number of distinct colors,Familiarity,Realism,Happiness,Clutter,Interestingness,Author,Paper Title,Paper URL,Paper DOI,First Page,Last Page,Year
sci1115.png,I1140,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci1115.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci1115.png,60,19,1,155,0.7595,0.01,3.19,2.98,1.88,2.13,2,3.2,2.7,4.1,3.1,4.5,"Tran Minh Quan, Junyoung Choi, Haejin Jeong, Won-Ki Jeong",An Intelligent System Approach for Probabilistic Volume Rendering Using Hierarchical 3D Convolutional Sparse Coding,http://dx.doi.org/10.1109/TVCG.2017.2744078,10.1109/TVCG.2017.2744078,964,973,2017
sci814.png,I1082,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci814.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci814.png,54,18,2,149,0.75,0.0132,2.89,1.88,1.96,3.32,2,3.4,3.5,4,3.2,3.7,Joseph Marino;Arie E. Kaufman,Planar Visualization of Treelike Structures,http://dx.doi.org/10.1109/TVCG.2015.2467413,10.1109/TVCG.2015.2467413,906,915,2015
sci685.png,I1048,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci685.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci685.png,70,12,5,136,0.8537,0.0355,2.86,5.57,6.76,2.39,3,6.4,5.6,6.4,4.2,6.3,Peter Rautek;Stefan Bruckner;Eduard Gröller;Markus Hadwiger,ViSlang: A System for Interpreted Domain-Specific Languages for Scientific Visualization,http://dx.doi.org/10.1109/TVCG.2014.2346318,10.1109/TVCG.2014.2346318,2388,2396,2014
sci334.png,I975,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci334.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci334.png,56,21,3,145,0.7273,0.0203,2.65,2.36,6.79,1.71,5,5.6,4.1,5.1,4.2,5.9,Philipp Schlegel;Maxim Makhinya;Renato Pajarola,Extinction-Based Shading and Illumination in GPU Volume Ray-Casting,http://dx.doi.org/10.1109/TVCG.2011.198,10.1109/TVCG.2011.198,1795,1802,2011
sci696.png,I1052,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci696.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci696.png,50,14,5,142,0.7812,0.034,2.6,2.48,5.5,2.11,1,5.6,4.9,5.6,3.7,5.8,Dilip Mathew Thomas;Vijay Natarajan,Multiscale Symmetry Detection in Scalar Fields by Clustering Contours,http://dx.doi.org/10.1109/TVCG.2014.2346332,10.1109/TVCG.2014.2346332,2427,2436,2014
sci52.png,I924,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci52.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci52.png,49,27,2,149,0.6447,0.0132,2.59,7.74,5.31,5.17,5,3.2,4.1,5.3,4.5,5.4,Jennis Meyer-Spradow;Lars Stegger;Christian Döring;Timo Ropinski;Klaus H. Hinrichs,Glyph-Based SPECT Visualization for the Diagnosis of Coronary Artery Disease,http://dx.doi.org/10.1109/TVCG.2008.136,10.1109/TVCG.2008.136,1499,1506,2008
sci926.png,I1112,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci926.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci926.png,63,23,4,155,0.7326,0.0252,2.58,11.01,4.61,8.24,2,4.2,4.3,4.1,4.3,5.1,Ivan Kolesar;Stefan Bruckner;Ivan Viola;Helwig Hauser,A Fractional Cartesian Composition Model for Semi-Spatial Comparative Visualization Design,http://dx.doi.org/10.1109/TVCG.2016.2598870,10.1109/TVCG.2016.2598870,851,860,2016
sci570.png,I1020,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci570.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci570.png,57,12,8,149,0.8261,0.051,2.57,7.23,4.65,2.09,3,5.5,4.9,5.3,4.6,4.6,Yubo Zhang;Kwan-Liu Ma,Lighting Design for Globally Illuminated Volume Rendering,http://dx.doi.org/10.1109/TVCG.2013.172,10.1109/TVCG.2013.172,2946,2955,2013
sci164.png,I948,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci164.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci164.png,49,28,2,146,0.6364,0.0135,2.56,4.6,5.36,2.63,3,4.3,4.5,4.3,4.9,5,Florian Ferstl;Kai Bürger;Holger Theisel;Rüdiger Westermann,Interactive Separating Streak Surfaces,http://dx.doi.org/10.1109/TVCG.2010.169,10.1109/TVCG.2010.169,1569,1577,2010
sci424.png,I992,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci424.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci424.png,56,20,4,142,0.7368,0.0274,2.55,19.46,6.4,8.01,3,4.7,4.6,4.8,5.4,4.6,Harald Obermaier;Kenneth I. Joy,Derived Metric Tensors for Flow Surface Visualization,http://dx.doi.org/10.1109/TVCG.2012.211,10.1109/TVCG.2012.211,2149,2158,2012
sci447.png,I998,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci447.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci447.png,48,22,3,146,0.6857,0.0201,2.54,6.06,4.47,2.44,1,5.1,5.3,4,3.5,4.2,Yubo Tao;Hai Lin;Feng Dong;Chao Wang;Gordon Clapworthy;Hujun Bao,Structure-Aware Lighting Design for Volume Visualization,http://dx.doi.org/10.1109/TVCG.2012.267,10.1109/TVCG.2012.267,2372,2381,2012
sci543.png,I1013,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci543.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci543.png,51,19,4,139,0.7286,0.028,2.52,4.13,4.68,2.41,2,4.6,5,3.9,3.8,3.8,Jan Kretschmer;Christian Godenschwager;Bernhard Preim;Marc Stamminger,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,http://dx.doi.org/10.1109/TVCG.2013.169,10.1109/TVCG.2013.169,2828,2837,2013
sci1122.png,I1141,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci1122.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci1122.png,59,14,7,132,0.8082,0.0504,2.51,3.61,2.87,1.52,2,5.2,4.7,4.1,3.3,4.6,"Elham Sakhaee, Alireza Entezari",A Statistical Direct Volume Rendering Framework for Visualization of Uncertain Data,http://dx.doi.org/10.1109/TVCG.2016.2637333,10.1109/TVCG.2016.2637333,2509,2520,2017
sci156.png,I945,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci156.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci156.png,53,22,4,141,0.7067,0.0276,2.46,9.59,6.84,2.78,3,4.6,4.9,4.4,4.6,5.2,Jian Cui;Paul Rosen;Voicu Popescu;Christoph M. Hoffmann,A Curved Ray Camera for Handling Occlusions through Continuous Multiperspective Visualization,http://dx.doi.org/10.1109/TVCG.2010.127,10.1109/TVCG.2010.127,1235,1242,2010
sci198.png,I954,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci198.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci198.png,65,23,6,160,0.7386,0.0361,2.44,6.36,4.5,4.34,6,4.4,4.6,4.4,4.4,5.2,Peter Kok;Martin Baiker;Emile A. Hendriks;Frits H. Post;Jouke Dijkstra;Clemens W. G. M. Löwik;Boudewijn P. F. Lelieveldt;Charl P. Botha,Articulated Planar Reformation for Change Visualization in Small Animal Imaging,http://dx.doi.org/10.1109/TVCG.2010.134,10.1109/TVCG.2010.134,1396,1404,2010
sci833.png,I1086,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci833.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci833.png,52,14,7,132,0.7879,0.0504,2.44,2.32,4.6,2.96,1,5.1,3.2,3.9,3.1,4.1,Jorge Poco;Harish Doraiswamy;Marian Talbert;Jeffrey T. Morisette;Cláudio T. Silva,Using Maximum Topology Matching to Explore Differences in Species Distribution Models,http://dx.doi.org/10.1109/SciVis.2015.7429486,10.1109/SciVis.2015.7429486,9,16,2015
sci836.png,I1087,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci836.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci836.png,59,27,4,154,0.686,0.0253,2.44,12.05,5.54,4.7,2,5.7,5.1,4.3,4.9,4.8,David Schroeder;Daniel F. Keefe,Visualization-by-Sketching: An Artist's Interface for Creating Multivariate Time-Varying Data Visualizations,http://dx.doi.org/10.1109/TVCG.2015.2467153,10.1109/TVCG.2015.2467153,877,885,2015
sci582.png,I1022,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci582.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci582.png,53,11,10,126,0.8281,0.0735,2.4,6.53,6.02,2.46,2,5.3,4.6,4.9,5.1,4.7,Marco Ament;Filip Sadlo;Carsten Dachsbacher;Daniel Weiskopf,Low-Pass Filtered Volumetric Shadows,http://dx.doi.org/10.1109/TVCG.2014.2346333,10.1109/TVCG.2014.2346333,2437,2446,2014
sci599.png,I1028,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci599.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci599.png,48,19,5,130,0.7164,0.037,2.36,10.65,5.87,4.43,2,5,4.6,5.3,5.3,5.2,Steffen Frey;Filip Sadlo;Kwan-Liu Ma;Thomas Ertl,Interactive Progressive Visualization with Space-Time Error Control,http://dx.doi.org/10.1109/TVCG.2014.2346319,10.1109/TVCG.2014.2346319,2397,2406,2014
sci799.png,I1075,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci799.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci799.png,42,23,3,122,0.6462,0.024,2.35,5.88,2.2,6.55,3,4.1,4.5,3.9,4.1,4.7,Kai Lawonn;Sylvia Glaßer;Anna Vilanova;Bernhard Preim;Tobias Isenberg,Occlusion-free Blood Flow Animation with Wall Thickness Visualization,http://dx.doi.org/10.1109/TVCG.2015.2467961,10.1109/TVCG.2015.2467961,728,737,2015
sci532.png,I1011,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci532.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci532.png,49,26,4,151,0.6533,0.0258,2.34,8.27,6.97,6.44,3,4.8,5.5,3.8,3.2,4.6,Benjamin Köhler;Rocco Gasteiger;Uta Preim;Holger Theisel;Matthias Gutberlet;Bernhard Preim,Semi-Automatic Vortex Extraction in 4D PC-MRI Cardiac Blood Flow Data using Line Predicates,http://dx.doi.org/10.1109/TVCG.2013.189,10.1109/TVCG.2013.189,2773,2782,2013
sci3.png,I915,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci3.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci3.png,46,29,3,144,0.6133,0.0204,2.33,5.06,2.74,1.62,2,3.6,4.3,5.1,4.2,4.8,Sven Bachthaler;Daniel Weiskopf,Continuous Scatterplots,http://dx.doi.org/10.1109/TVCG.2008.119,10.1109/TVCG.2008.119,1428,1435,2008
sci78.png,I930,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci78.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci78.png,48,15,7,125,0.7619,0.053,2.33,5.64,6.44,1.83,4,5,4.8,4.2,4.2,4.1,David C. Banks;Kevin Beason,Decoupling Illumination from Isosurface Generation Using 4D Light Transport,http://dx.doi.org/10.1109/TVCG.2009.137,10.1109/TVCG.2009.137,1595,1602,2009
sci187.png,I951,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci187.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci187.png,28,34,1,140,0.4516,0.0071,2.33,14.05,5.08,2.68,1,4.4,4.5,4.5,4.4,5,Won-Ki Jeong;Jens Schneider;Stephen G. Turney;Beverly E. Faulkner-Jones;Dominik Meyer;Rüdiger Westermann;R. Clay Reid;Jeff Lichtman;Hanspeter Pfister,Interactive Histology of Large-Scale Biomedical Image Stacks,http://dx.doi.org/10.1109/TVCG.2010.168,10.1109/TVCG.2010.168,1386,1395,2010
sci1072.png,I1132,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci1072.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci1072.png,50,12,9,116,0.8065,0.072,2.33,11.61,6.35,5.71,2,4.1,4.3,4,5.4,4.2,"Tobias Klein, Ludovic Autin, Barbora Kozlíková, David S. Goodsell, Arthur Olson, M. Eduard Gröller, Ivan Viola",Instant Construction and Visualization of Crowded Biological Environments,http://dx.doi.org/10.1109/TVCG.2017.2744258,10.1109/TVCG.2017.2744258,862,872,2017
sci330.png,I973,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci330.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci330.png,63,19,8,135,0.7683,0.0559,2.32,7.84,5.92,2.15,3,4.7,4.7,4.1,4.1,4.6,Marc Ruiz;Anton Bardera;Imma Boada;Ivan Viola,Automatic Transfer Functions Based on Informational Divergence,http://dx.doi.org/10.1109/TVCG.2011.173,10.1109/TVCG.2011.173,1932,1941,2011
sci717.png,I1056,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci717.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci717.png,32,42,1,154,0.4324,0.0065,2.31,6.89,5.54,1.56,2,5,4.9,4.9,4,5.4,Alexander Bock;Asher Pembroke;M. Leila Mays;Lutz Rastaetter;Timo Ropinski;Anders Ynnerman,Visual Verification of Space Weather Ensemble Simulations,http://dx.doi.org/10.1109/SciVis.2015.7429487,10.1109/SciVis.2015.7429487,17,24,2015
sci1000.png,I1123,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci1000.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci1000.png,30,17,3,112,0.6383,0.0261,2.3,9.48,6.03,4.9,4,5.1,4.8,4.1,4.1,4.8,Sergej Stoppel;Stefan Bruckner,velle: Printable Interactive Volume Visualization,http://dx.doi.org/10.1109/TVCG.2016.2599211,10.1109/TVCG.2016.2599211,861,870,2016
sci819.png,I1084,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci819.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci819.png,55,27,5,147,0.6707,0.0329,2.28,3.01,1.5,4.53,2,4.2,4.2,4.3,3.1,4,Joseph Marino;Arie E. Kaufman,Planar Visualization of Treelike Structures,http://dx.doi.org/10.1109/TVCG.2015.2467413,10.1109/TVCG.2015.2467413,906,915,2015
sci432.png,I994,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci432.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci432.png,49,29,4,144,0.6282,0.027,2.25,4.56,5.7,2.83,4,4.7,6.2,4.8,4.2,4.3,Hrvoje Ribicic;Jürgen Waser;Roman Gurbat;Bernhard Sadransky;Eduard Gröller,Sketching Uncertainty into Simulations,http://dx.doi.org/10.1109/TVCG.2012.261,10.1109/TVCG.2012.261,2255,2264,2012
sci559.png,I1019,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci559.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci559.png,36,33,2,135,0.5217,0.0146,2.24,5.66,4.32,2.81,7,5.6,4.7,5.1,4.9,4.7,Dilip Mathew Thomas;Vijay Natarajan,Detecting Symmetry in Scalar fields Using Augmented Extremum Graphs,http://dx.doi.org/10.1109/TVCG.2013.148,10.1109/TVCG.2013.148,2663,2672,2013
sci1089.png,I1134,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci1089.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci1089.png,43,30,3,133,0.589,0.0221,2.24,2.81,2.67,1.94,2,3.6,4.2,4.2,3.2,4.1,"Peter Mindek, David Kouřil, Johannes Sorger, Daniel Toloudis, Blair Lyons, Graham Johnson, M. Eduard Gröller, Ivan Viola",Visualization Multi-Pipeline for Communicating Biology,http://dx.doi.org/10.1109/TVCG.2017.2744518,10.1109/TVCG.2017.2744518,883,892,2017
sci885.png,I1103,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci885.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci885.png,60,16,12,141,0.7895,0.0784,2.22,12.31,5.66,9.58,5,5.4,5.7,4.9,4.4,5.8,Steffen Frey;Thomas Ertl,Progressive Direct Volume-to-Volume Transformation,http://dx.doi.org/10.1109/TVCG.2016.2599042,10.1109/TVCG.2016.2599042,921,930,2016
sci312.png,I970,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci312.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci312.png,39,40,2,147,0.4937,0.0134,2.2,11.05,5.91,6.62,3,4.6,5.1,4.8,5.7,5.4,Boonthanome Nouanesengsy;Teng-Yok Lee;Han-Wei Shen,Load-Balanced Parallel Streamline Generation on Large Scale Vector fields,http://dx.doi.org/10.1109/TVCG.2011.219,10.1109/TVCG.2011.219,1785,1794,2011
sci665.png,I1044,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci665.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci665.png,52,21,7,133,0.7123,0.05,2.2,5.11,5.59,3.05,2,5.7,5.7,6.1,5,5.2,Stefan Lindholm;Daniel Jönsson;Charles D. Hansen;Anders Ynnerman,Boundary Aware Reconstruction of Scalar Fields,http://dx.doi.org/10.1109/TVCG.2014.2346351,10.1109/TVCG.2014.2346351,2447,2455,2014
sci380.png,I977,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci380.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci380.png,40,31,3,139,0.5634,0.0211,2.19,18.89,7.4,8.21,4,4.1,5,4.6,4.7,4.7,Sebastian Grottel;Philipp Beck;Christoph Müller;Guido Reina;Johannes Roth;Hans-Rainer Trebin;Thomas Ertl,Visualization of Electrostatic Dipoles in Molecular Dynamics of Metal Oxides,http://dx.doi.org/10.1109/TVCG.2012.282,10.1109/TVCG.2012.282,2061,2068,2012
sci723.png,I1057,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci723.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci723.png,62,17,12,132,0.7848,0.0833,2.17,28.71,6.44,3.13,1,4.1,4.8,4.1,4.2,4.4,Thomas Butkiewicz;Andrew H. Stevens,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces,http://dx.doi.org/10.1109/TVCG.2015.2467962,10.1109/TVCG.2015.2467962,926,934,2015
sci735.png,I1059,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci735.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci735.png,42,21,6,138,0.6667,0.0417,2.16,3.99,3.6,2.65,3,4.3,4.8,4.8,4.2,4.5,Chun-Ming Chen;Soumya Dutta;Xiaotong Liu;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,Visualization and Analysis of Rotating Stall for Transonic Jet Engine Simulation,http://dx.doi.org/10.1109/TVCG.2015.2467952,10.1109/TVCG.2015.2467952,847,856,2015
sci557.png,I1017,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci557.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci557.png,35,38,2,142,0.4795,0.0139,2.15,1.33,0.98,2.59,7,5.7,5.3,4.8,5.5,5,Dilip Mathew Thomas;Vijay Natarajan,Detecting Symmetry in Scalar fields Using Augmented Extremum Graphs,http://dx.doi.org/10.1109/TVCG.2013.148,10.1109/TVCG.2013.148,2663,2672,2013
sci160.png,I946,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci160.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci160.png,47,21,7,130,0.6912,0.0511,2.13,5.26,5.45,3.58,4,4,4.3,4.4,4.5,4.5,Florian Ferstl;Kai Bürger;Holger Theisel;Rüdiger Westermann,Interactive Separating Streak Surfaces,http://dx.doi.org/10.1109/TVCG.2010.169,10.1109/TVCG.2010.169,1569,1577,2010
sci254.png,I963,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci254.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci254.png,36,28,3,120,0.5625,0.0244,2.13,7.67,4.56,1.36,2,5.6,5.5,5.6,4.7,5.6,Weifeng Chen;Wei Chen;Hujun Bao,An Efficient Direct Volume Rendering Approach for Dichromats,http://dx.doi.org/10.1109/TVCG.2011.164,10.1109/TVCG.2011.164,2144,2152,2011
sci538.png,I1012,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci538.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci538.png,37,21,5,127,0.6379,0.0379,2.13,5.4,5.21,4.25,2,3.8,4.6,4,2.9,4.3,Jan Kretschmer;Christian Godenschwager;Bernhard Preim;Marc Stamminger,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,http://dx.doi.org/10.1109/TVCG.2013.169,10.1109/TVCG.2013.169,2828,2837,2013
sci705.png,I1054,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci705.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci705.png,37,33,3,143,0.5286,0.0205,2.12,6.43,3.68,7.8,3,5.4,5.3,5.5,5.3,5.7,Amin Abbasloo;Vitalis Wiens;Max Hermann;Thomas Schultz,Visualizing Tensor Normal Distributions at Multiple Levels of Detail,http://dx.doi.org/10.1109/TVCG.2015.2467031,10.1109/TVCG.2015.2467031,975,984,2015
sci110.png,I937,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci110.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci110.png,41,42,3,165,0.494,0.0179,2.08,4,4.18,2.25,4,4.8,5.2,5.2,4.4,4.7,Julian Heinrich;Daniel Weiskopf,Continuous Parallel Coordinates,http://dx.doi.org/10.1109/TVCG.2009.131,10.1109/TVCG.2009.131,1531,1538,2009
sci333.png,I974,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci333.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci333.png,32,37,2,133,0.4638,0.0148,2.08,2.15,4.91,1.62,2,3.8,4.6,4.4,4.4,4.5,Philipp Schlegel;Maxim Makhinya;Renato Pajarola,Extinction-Based Shading and Illumination in GPU Volume Ray-Casting,http://dx.doi.org/10.1109/TVCG.2011.198,10.1109/TVCG.2011.198,1795,1802,2011
sci39.png,I920,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci39.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci39.png,28,54,1,150,0.3415,0.0066,2.07,6.36,3.38,3.29,5,3.7,4,4.3,4.4,4.5,Heike Leitte;Michael Böttinger;Gerik Scheuermann,Brushing of Attribute Clouds for the Visualization of Multivariate Data,http://dx.doi.org/10.1109/TVCG.2008.116,10.1109/TVCG.2008.116,1459,1466,2008
sci848.png,I1091,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci848.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci848.png,60,26,9,141,0.6977,0.06,2.07,19.7,6.65,2.68,2,3.3,3.8,3.5,4.5,3.8,Ingo Wald;Aaron Knoll;Gregory P. Johnson;Will Usher;Valerio Pascucci;Michael E. Papka,CPU Ray Tracing Large Particle Data with Balanced P-k-d Trees,http://dx.doi.org/10.1109/SciVis.2015.7429492,10.1109/SciVis.2015.7429492,57,64,2015
sci41.png,I921,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci41.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci41.png,26,52,1,148,0.3333,0.0067,2.04,5.29,2.67,3.3,4,3.3,3.9,4.6,4.6,4.6,Hongwei Li;Chi-Wing Fu;Andrew J. Hanson,Visualizing Multiwavelength Astrophysical Data,http://dx.doi.org/10.1109/TVCG.2008.182,10.1109/TVCG.2008.182,1555,1562,2008
sci873.png,I1099,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci873.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci873.png,32,42,2,145,0.4324,0.0136,2.04,5.01,6.88,3.78,4,3.5,2.3,4.6,5.9,5.7,Changgong Zhang;Thomas Schultz;Kai Lawonn;Elmar Eisemann;Anna Vilanova,Glyph-Based Comparative Visualization for Diffusion Tensor Fields,http://dx.doi.org/10.1109/TVCG.2015.2467435,10.1109/TVCG.2015.2467435,797,806,2015
sci1035.png,I1127,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci1035.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci1035.png,53,25,8,131,0.6795,0.0576,2.04,10.35,4.23,3.65,6,4.9,4.9,4.2,4.7,4.7,"Alexander Bock, Harish Doraiswamy, Adam Summers, Cláudio Silva",TopoAngler: Interactive Topology-Based Extraction of Fishes,http://dx.doi.org/10.1109/TVCG.2017.2743980,10.1109/TVCG.2017.2743980,812,821,2017
sci397.png,I985,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci397.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci397.png,42,45,3,153,0.4828,0.0192,2.03,11.69,5.15,5.3,3,3.9,3.6,3.3,3.9,3.9,Thomas Höllt;Wolfgang Freiler;Fritz Gschwantner;Helmut Doleisch;Gabor Heinemann;Markus Hadwiger,SeiVis: An Interactive Visual Subsurface Modeling Application,http://dx.doi.org/10.1109/TVCG.2012.259,10.1109/TVCG.2012.259,2226,2235,2012
sci593.png,I1027,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci593.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci593.png,32,44,2,148,0.4211,0.0133,2.02,4.98,3.73,4.09,2,4.7,4.9,4.9,4.9,4.8,Silvia Born;Simon H. Sündermann;Christoph Russ;Raoul Hopf;Carlos E. Ruiz;Volkmar Falk;Michael Gessat,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,http://dx.doi.org/10.1109/TVCG.2014.2346459,10.1109/TVCG.2014.2346459,2704,2713,2014
sci693.png,I1050,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci693.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci693.png,37,38,3,142,0.4933,0.0207,2.02,5.78,3.19,4.49,4,5.4,5,5.4,4.2,5.3,Dilip Mathew Thomas;Vijay Natarajan,Multiscale Symmetry Detection in Scalar Fields by Clustering Contours,http://dx.doi.org/10.1109/TVCG.2014.2346332,10.1109/TVCG.2014.2346332,2427,2436,2014
